# id,coord_ra,coord_dec,parent,deblend_nChild,deblend_psfCenter_x,deblend_psfCenter_y,deblend_psfFlux,base_GaussianCentroid_x,base_GaussianCentroid_y,base_NaiveCentroid_x,base_NaiveCentroid_y,base_SdssCentroid_x,base_SdssCentroid_y,base_SdssCentroid_xSigma,base_SdssCentroid_ySigma,base_SdssShape_xx,base_SdssShape_yy,base_SdssShape_xy,base_SdssShape_xxSigma,base_SdssShape_yySigma,base_SdssShape_xySigma,base_SdssShape_x,base_SdssShape_y,base_SdssShape_flux,base_SdssShape_fluxSigma,base_SdssShape_psf_xx,base_SdssShape_psf_yy,base_SdssShape_psf_xy,base_SdssShape_flux_xx_Cov,base_SdssShape_flux_yy_Cov,base_SdssShape_flux_xy_Cov,ext_shapeHSM_HsmPsfMoments_x,ext_shapeHSM_HsmPsfMoments_y,ext_shapeHSM_HsmPsfMoments_xx,ext_shapeHSM_HsmPsfMoments_yy,ext_shapeHSM_HsmPsfMoments_xy,ext_shapeHSM_HsmShapeRegauss_e1,ext_shapeHSM_HsmShapeRegauss_e2,ext_shapeHSM_HsmShapeRegauss_sigma,ext_shapeHSM_HsmShapeRegauss_resolution,ext_shapeHSM_HsmSourceMoments_x,ext_shapeHSM_HsmSourceMoments_y,ext_shapeHSM_HsmSourceMoments_xx,ext_shapeHSM_HsmSourceMoments_yy,ext_shapeHSM_HsmSourceMoments_xy,base_CircularApertureFlux_3_0_flux,base_CircularApertureFlux_3_0_fluxSigma,base_CircularApertureFlux_4_5_flux,base_CircularApertureFlux_4_5_fluxSigma,base_CircularApertureFlux_6_0_flux,base_CircularApertureFlux_6_0_fluxSigma,base_CircularApertureFlux_9_0_flux,base_CircularApertureFlux_9_0_fluxSigma,base_CircularApertureFlux_12_0_flux,base_CircularApertureFlux_12_0_fluxSigma,base_CircularApertureFlux_17_0_flux,base_CircularApertureFlux_17_0_fluxSigma,base_CircularApertureFlux_25_0_flux,base_CircularApertureFlux_25_0_fluxSigma,base_CircularApertureFlux_35_0_flux,base_CircularApertureFlux_35_0_fluxSigma,base_CircularApertureFlux_50_0_flux,base_CircularApertureFlux_50_0_fluxSigma,base_CircularApertureFlux_70_0_flux,base_CircularApertureFlux_70_0_fluxSigma,base_GaussianFlux_flux,base_GaussianFlux_fluxSigma,base_PsfFlux_flux,base_PsfFlux_fluxSigma,base_Variance_value,base_PsfFlux_apCorr,base_PsfFlux_apCorrSigma,base_GaussianFlux_apCorr,base_GaussianFlux_apCorrSigma,base_ClassificationExtendedness_value,footprint
635.0000,  0.0021,  0.0013,  0.0000,  3.0000,     nan,     nan,     nan,1444.1683,1366.8684,1444.0114,1366.0464,1444.1620,1366.8794,  0.0352,  0.0370, 13.0968, 13.5847,  0.6184,  0.2150,  0.1550,  0.2230,1444.1665,1366.8747,11147.3637, 91.4977, 10.8856, 11.5037,  1.1125, -9.8359, -0.4644,-10.2023, -0.0004, -0.0008, 10.8918, 11.5105,  1.1124,     nan,     nan,     nan,     nan,1444.1711,1366.8704, 13.1079, 13.6019,  0.6159,3316.4038, 25.9684,5932.4546, 39.0392,8181.3789, 52.3458,10587.2441, 78.9320,11538.5140,105.9481,12690.8825,150.4992,17746.7384,221.4723,20535.8700,310.0806,23455.6656,442.9729,23036.6373,620.1411,11807.6573, 68.5310,10785.8151, 62.6700,     nan,  0.9587,  0.0000,  1.0587,  0.0000,  1.0000,635.0000
636.0000,  0.0007,  0.0014,  0.0000,  6.0000,     nan,     nan,     nan,2900.9565,1400.9618,2900.0529,1400.0519,2900.9556,1400.9605,  0.0074,  0.0078, 12.0018, 12.0602,  1.5340,  0.0442,  0.0316,  0.0444,2900.9555,1400.9595,47042.2673, 86.5884, 11.1679, 12.2859,  0.7337, -1.9128, -0.2445, -1.9221, -0.0006, -0.0010, 11.1742, 12.2929,  0.7339,     nan,     nan,     nan,     nan,2900.9554,1400.9585, 12.0100, 12.0688,  1.5343,15095.1260, 25.8554,26803.5977, 39.0541,36114.9336, 52.3632,45656.5234, 78.9488,49287.3004,105.2378,52081.4783,150.0000,54192.3713,221.0769,62714.4686,310.1612,72613.5624,442.7753,78089.3598,620.1613,49490.4960, 64.4137,49040.0331, 63.7503,     nan,  0.9575,  0.0000,  1.0517,  0.0000,  0.0000,636.0000
637.0000,  0.0027,  0.0013,  0.0000,  0.0000,     nan,     nan,     nan,855.6931,1368.8047,855.0396,1368.0340,855.6900,1368.8049,  0.0365,  0.0426, 10.4078, 13.2531,  0.4379,  0.1996,  0.1593,  0.2541,855.6899,1368.8029,8957.1501, 85.8732, 10.9108, 11.5499,  1.0166, -8.5685, -0.3605,-10.9109, -0.0004, -0.0008, 10.9172, 11.5566,  1.0163, -2.1383, -1.1153,  0.2962,  0.0435,855.6900,1368.8009, 10.4159, 13.2626,  0.4384,2978.0483, 26.0226,5163.1646, 39.0106,6933.7280, 52.3123,8719.7559, 78.8997,9370.3313,106.4190,9880.1158,150.6652,10023.9453,221.5288,10185.9045,310.1612,9863.9494,443.2268,10516.0177,620.4031,9481.0753, 64.2733,9253.5362, 62.7194,     nan,  0.9581,  0.0000,  1.0581,  0.0000,  0.0000,637.0000
638.0000,  0.0025,  0.0013,  0.0000, 12.0000,     nan,     nan,     nan,978.9556,1329.2894,978.0702,1329.0152,978.9565,1329.2902,  0.0125,  0.0133, 11.0279, 11.8694,  1.0853,  0.0707,  0.0521,  0.0760,978.9560,1329.2890,26405.8514, 84.5939, 10.9004, 11.5180,  1.0427, -2.9886, -0.2941, -3.2167, -0.0004, -0.0008, 10.9067, 11.5249,  1.0424,     nan,     nan,     nan,     nan,978.9555,1329.2878, 11.0352, 11.8760,  1.0856,8913.2266, 25.9466,15502.8584, 39.0262,20656.7773, 52.3309,25843.3223, 78.9176,27892.5105,106.4190,29431.5874,150.5822,31690.9034,221.4159,35373.9634,310.0000,59583.6579,443.0011,113835.7796,620.2822,27956.6565, 63.3299,27730.7689, 62.6884,     nan,  0.9584,  0.0000,  1.0584,  0.0000,  0.0000,638.0000
639.0000,  0.0012,  0.0013,  0.0000,  0.0000,     nan,     nan,     nan,2377.2477,1381.1356,2377.0159,1381.0040,2377.2492,1381.1338,  0.0226,  0.0249, 10.8680, 12.1818,  0.9016,  0.1279,  0.0961,  0.1434,2377.2481,1381.1340,14423.2927, 84.8958, 11.0051, 11.8463,  0.9790, -5.4307, -0.4505, -6.0872, -0.0005, -0.0009, 11.0113, 11.8538,  0.9791, 13.1634,  4.8933,  1.0594,  0.0075,2377.2469,1381.1343, 10.8746, 12.1886,  0.9015,4870.3022, 25.9952,8418.0977, 39.0261,11267.3359, 52.3305,14085.6680, 78.9173,15209.3662,106.6536,15935.9909,150.6652,16430.9668,221.5852,16459.1742,310.2821,16867.2097,443.1986,16884.3427,620.3426,15229.1679, 63.3845,15204.4523, 63.1597,     nan,  0.9584,  0.0000,  1.0556,  0.0000,  0.0000,639.0000
640.0000,  0.0022,  0.0013,  0.0000,  5.0000,     nan,     nan,     nan,1346.3119,1386.9639,1346.0082,1386.0561,1346.4287,1386.8143,  0.0387,  0.0425, 23.4876, 28.0780,-10.1162,  0.1403,  0.1165,  0.1677,1346.4136,1386.8361,40787.4055,121.7820, 10.8846, 11.4994,  1.1082, -8.5404,  3.6784,-10.2096, -0.0004, -0.0008, 10.8908, 11.5062,  1.1081,     nan,     nan,     nan,     nan,1346.3983,1386.8580, 23.4695, 28.0553,-10.0920,7271.9536, 26.0223,13899.7646, 38.9993,21145.6523, 52.2993,32581.6504, 78.8872,38429.8927,106.3015,41778.9633,150.6652,43561.6147,221.4723,45914.4285,310.3224,47396.6006,443.0858,53110.4293,620.5038,43170.7363, 91.1447,27006.6392, 62.6511, 25.0000,  0.9587,  0.0000,  1.0587,  0.0000,  1.0000,640.0000
641.0000,  0.0027,  0.0013,  0.0000,  0.0000,     nan,     nan,     nan,764.0704,1383.4026,763.9736,1383.0515,764.0603,1383.3860,  0.1218,  0.1182, 12.7879, 12.0092,  0.5613,  0.7248,  0.4972,  0.6807,764.0672,1383.3892,3112.0437, 88.1953, 10.9210, 11.5776,  0.9915,-31.9628, -1.4030,-30.0164, -0.0004, -0.0008, 10.9274, 11.5844,  0.9911,  0.4686, -0.2524,  0.4925,  0.0788,764.0743,1383.3922, 12.8023, 12.0187,  0.5612,977.6193, 25.9620,1733.2653, 39.0135,2373.4287, 52.3162,2990.2178, 78.9035,3172.0329,106.4190,3392.0920,150.6652,3412.2469,221.5288,3616.5690,310.0000,4293.9918,443.2268,7084.7715,620.4031,3293.5665, 66.0011,3127.7345, 62.7557, 25.0000,  0.9580,  0.0000,  1.0578,  0.0000,  0.0000,641.0000
642.0000,  0.0004,  0.0013,  0.0000,  0.0000,     nan,     nan,     nan,3201.2561,1386.3581,3201.0169,1386.0082,3201.2550,1386.3565,  0.0386,  0.0451, 11.2637, 13.7915,  2.7387,  0.2255,  0.1806,  0.2761,3201.2500,1386.3490,8732.9849, 87.4057, 11.2922, 12.6352,  0.5306, -9.8537, -2.3959,-12.0650, -0.0008, -0.0011, 11.2989, 12.6422,  0.5304, -1.6133,  6.0839,  0.3202,  0.0421,3201.2448,1386.3416, 11.2701, 13.8004,  2.7396,2825.0156, 26.0368,4912.8452, 38.9969,6589.3237, 52.2962,8409.5000, 78.8842,9110.1052,106.3015,9620.0755,150.7481,9816.9141,221.5288,9808.2792,310.2418,10059.0891,443.0293,11587.7876,620.3426,9161.5466, 64.8382,9046.9124, 64.1655, 25.0000,  0.9567,  0.0000,  1.0487,  0.0000,  0.0000,642.0000
643.0000,  0.0018,  0.0014,  0.0000,  0.0000,     nan,     nan,     nan,1708.4079,1392.2236,1708.0209,1392.0179,1708.4095,1392.2256,  0.0117,  0.0112, 14.5411, 12.7622,  1.3175,  0.0753,  0.0501,  0.0661,1708.4094,1392.2251,35625.9705, 92.2998, 10.8999, 11.5494,  1.1127, -3.4772, -0.3151, -3.0518, -0.0004, -0.0008, 10.9063, 11.5563,  1.1125,  0.6474,  0.1003,  0.0223,  0.1525,1708.4093,1392.2245, 14.5496, 12.7702,  1.3177,10648.5225, 26.0322,18738.0020, 38.9958,25810.0762, 52.2950,33737.4727, 78.8829,37003.8362,106.1838,39070.1550,150.5822,40212.2659,221.4723,40570.3600,310.2418,40765.2355,443.1422,42587.5631,620.5038,37713.5101, 69.0901,34151.2356, 62.7279,     nan,  0.9588,  0.0000,  1.0583,  0.0000,  1.0000,643.0000
644.0000,  0.0019,  0.0013,  0.0000,  5.0000,     nan,     nan,     nan,1608.0263,1371.1683,1607.9967,1371.0107,1608.0325,1371.1624,  0.0262,  0.0280, 10.9633, 11.8563,  0.9791,  0.1477,  0.1090,  0.1597,1608.0298,1371.1660,12541.7941, 84.4810, 10.8922, 11.5267,  1.1151, -6.2388, -0.5572, -6.7470, -0.0004, -0.0008, 10.8985, 11.5336,  1.1150,     nan,     nan,     nan,     nan,1608.0272,1371.1693, 10.9723, 11.8692,  0.9774,4221.8379, 25.9131,7356.7827, 39.0445,9841.8994, 52.3521,12275.8115, 78.9380,13258.7884,106.0660,14696.0122,150.3330,17916.0595,221.5288,23558.7540,310.0806,26863.3836,442.8882,27373.1577,620.1210,13281.6435, 63.2610,13203.5984, 62.7066,     nan,  0.9588,  0.0000,  1.0585,  0.0000,  0.0000,644.0000
645.0000,  0.0011,  0.0013,  0.0000,  3.0000,     nan,     nan,     nan,2496.1696,1364.0794,2496.0085,1364.0059,2496.1704,1364.0808,  0.0107,  0.0120, 11.0688, 12.8409,  0.9485,  0.0612,  0.0467,  0.0710,2496.1699,1364.0794,31270.7946, 86.4122, 11.0334, 11.9300,  0.9350, -2.6431, -0.2265, -3.0663, -0.0005, -0.0009, 11.0393, 11.9374,  0.9353,     nan,     nan,     nan,     nan,2496.1694,1364.0780, 11.0760, 12.8480,  0.9484,10191.4961, 25.9497,17869.3652, 39.0413,24055.2051, 52.3483,30390.4219, 78.9345,32852.7807,106.1838,34648.0123,150.4992,35968.2214,221.4723,38318.9740,310.1209,40622.5419,443.0011,51523.9188,620.2217,32995.0374, 64.4718,32438.5560, 63.2759,     nan,  0.9582,  0.0000,  1.0548,  0.0000,  0.0000,645.0000
646.0000,  0.0032,  0.0014,  0.0000,  0.0000,     nan,     nan,     nan,302.4831,1396.2959,302.0398,1396.0061,302.5267,1396.2894,  0.1449,  0.1620, 11.2054, 13.0481,  1.2043,  0.8236,  0.6316,  0.9591,302.5175,1396.2937,2365.7812, 86.9463, 11.0063, 11.7885,  0.7995,-35.8059, -3.8483,-41.6941, -0.0006, -0.0008, 11.0120, 11.7955,  0.7995, -0.8719,  0.6737,  0.9299,  0.0529,302.5083,1396.2987, 11.2240, 13.0660,  1.2003,772.7487, 26.0416,1345.4016, 38.9842,1808.0753, 52.2812,2294.3513, 78.8696,2486.7761,106.7708,2732.5057,150.8310,2781.9686,221.7544,3024.0717,310.3627,3742.3680,443.0576,5355.0956,620.4434,2499.6284, 64.9591,2429.5304, 63.0207, 25.0000,  0.9570,  0.0000,  1.0558,  0.0000,  0.0000,646.0000
647.0000,  0.0030,  0.0013,  0.0000,  3.0000,     nan,     nan,     nan,469.3646,1334.0029,469.0434,1333.9629,469.1616,1334.3048,  0.0119,  0.0158, 16.9692, 26.8336, -6.6093,  0.0559,  0.0520,  0.0883,469.1062,1334.4093,68590.1308,112.9081, 10.9747, 11.6853,  0.8682, -3.1539,  1.2284, -4.9873, -0.0005, -0.0008, 10.9803, 11.6920,  0.8682,     nan,     nan,     nan,     nan,469.0351,1334.5382, 17.2851, 27.5045, -7.0599,14830.4072, 26.0119,27207.1074, 39.0152,39291.1055, 52.3178,56656.9648, 78.9051,66749.1694,106.4190,73340.6624,150.6652,76125.1676,221.6416,77420.2494,310.1209,82285.9135,443.2832,90987.2488,620.5441,73079.4587, 85.0681,51723.3745, 62.9096, 25.0000,  0.9575,  0.0000,  1.0567,  0.0000,  1.0000,647.0000
648.0000,  0.0028,  0.0014,  0.0000,  0.0000,     nan,     nan,     nan,669.9817,1404.7658,669.9896,1404.0531,670.0008,1404.7804,  0.0068,  0.0072, 10.0582, 10.8198,  1.2479,  0.0367,  0.0271,  0.0395,669.9967,1404.7774,44209.0799, 80.6696, 10.9331, 11.6128,  0.9633, -1.4806, -0.1837, -1.5927, -0.0005, -0.0008, 10.9393, 11.6197,  0.9629,     nan,     nan,     nan,     nan,669.9932,1404.7749, 10.0732, 10.8353,  1.2543,16057.9014, 25.9014,27379.0195, 39.0373,35717.8398, 52.3437,44001.0977, 78.9300,48377.9817,106.0660,53446.3100,150.1666,56129.0775,221.4723,56817.5454,310.0403,56954.9335,442.8600,58398.0238,620.1411,46783.3081, 60.3634,48850.8679, 62.8027,     nan,  0.9578,  0.0000,  1.0575,  0.0000,  0.0000,648.0000
649.0000,  0.0016,  0.0013,  0.0000,  5.0000,     nan,     nan,     nan,1969.2216,1383.5668,1969.0052,1383.0250,1969.2182,1383.5701,  0.0102,  0.0117, 12.4466, 15.3793,  2.3946,  0.0614,  0.0489,  0.0758,1969.2224,1383.5643,37540.0999, 92.5305, 10.9283, 11.6324,  1.0825, -2.8387, -0.5461, -3.5076, -0.0004, -0.0008, 10.9348, 11.6393,  1.0824,     nan,     nan,     nan,     nan,1969.2266,1383.5586, 12.4586, 15.3918,  2.3943,11116.9639, 26.0306,19598.0137, 38.9953,27011.8281, 52.2944,35445.4453, 78.8824,38984.1737,106.3015,43029.8461,150.8310,58214.9132,221.4723,72438.1601,310.3224,84582.1954,443.1986,111396.4155,620.5240,39717.6923, 69.2243,35966.0458, 62.8506,     nan,  0.9587,  0.0000,  1.0575,  0.0000,  1.0000,649.0000
650.0000,  0.0009,  0.0013,  0.0000,  5.0000,     nan,     nan,     nan,2721.6396,1367.0833,2721.0392,1367.0013,2721.6404,1367.0856,  0.0071,  0.0078, 11.5688, 12.6632,  1.3280,  0.0419,  0.0312,  0.0459,2721.6403,1367.0848,47971.7571, 86.9427, 11.1001, 12.1148,  0.8338, -1.8229, -0.2093, -1.9954, -0.0006, -0.0010, 11.1061, 12.1221,  0.8342,     nan,     nan,     nan,     nan,2721.6402,1367.0839, 11.5762, 12.6708,  1.3281,15580.5205, 25.9780,27207.5430, 39.0150,36697.4648, 52.3178,46502.2695, 78.9051,50272.1386,106.4190,52973.5643,150.8310,54761.0263,221.5288,58094.9449,310.1612,85564.7280,443.1422,102195.5189,620.4031,50538.8432, 64.7676,49640.4833, 63.5160,     nan,  0.9578,  0.0000,  1.0532,  0.0000,  0.0000,650.0000
651.0000,  0.0029,  0.0014,  0.0000,  0.0000,     nan,     nan,     nan,579.1671,1409.5026,578.9600,1409.0933,579.1763,1409.5170,  0.1755,  0.1926, 11.8878, 13.6743,  1.6448,  1.0290,  0.7868,  1.1836,579.1709,1409.5043,2059.4066, 89.1291, 10.9475, 11.6496,  0.9297,-45.8563, -6.3448,-52.7477, -0.0005, -0.0008, 10.9536, 11.6565,  0.9295, -0.3346,  0.4511,  0.5859,  0.1005,579.1658,1409.4918, 11.8780, 13.6859,  1.6487,634.4326, 26.0192,1137.6410, 38.9982,1543.0286, 52.2981,2001.0533, 78.8860,2060.2443,106.4190,1998.5635,150.6652,2047.4636,221.5288,1939.5890,310.4030,2174.9828,443.1422,4352.9243,620.5643,2177.0147, 66.6230,2048.1110, 62.8413, 25.0000,  0.9576,  0.0000,  1.0571,  0.0000,  0.0000,651.0000
652.0000,  0.0014,  0.0013,  0.0000,  7.0000,     nan,     nan,     nan,2161.5955,1352.0205,2161.0328,1351.9963,2161.5938,1352.0232,  0.0008,  0.0008, 12.9679, 14.3454,  1.8025,  0.0046,  0.0035,  0.0051,2161.5945,1352.0214,514464.3435, 92.1665, 10.9572, 11.7200,  1.0420, -0.2141, -0.0298, -0.2369, -0.0004, -0.0009, 10.9635, 11.7273,  1.0418,     nan,     nan,     nan,     nan,2161.5954,1352.0197, 12.9765, 14.3534,  1.8027,151079.5469, 25.9338,270847.9688, 39.0128,373820.4688, 52.3155,487238.3125, 78.9028,531440.7557,106.5364,562384.8833,150.8310,579714.5759,221.3030,587287.8217,309.9193,597825.0723,443.1422,631917.8005,620.3628,543816.4422, 68.8898,496169.6644, 62.9793,     nan,  0.9586,  0.0000,  1.0567,  0.0000,  1.0000,652.0000
653.0000,  0.0010,  0.0014,  0.0000,  0.0000,     nan,     nan,     nan,2530.1111,1412.5483,2530.0239,1412.0176,2530.1220,1412.5468,  0.1188,  0.1306, 11.5222, 13.0967, -0.8094,  0.6760,  0.5107,  0.7684,2530.1177,1412.5456,2991.6498, 87.7590, 11.0482, 11.9534,  0.9208,-29.6624,  2.0837,-33.7160, -0.0005, -0.0009, 11.0542, 11.9609,  0.9211, -0.8698, -4.8607,  0.7144,  0.0545,2530.1135,1412.5441, 11.5278, 13.1009, -0.8106,970.1989, 25.9977,1674.0609, 39.0046,2266.6917, 52.3057,2900.7036, 78.8933,3163.9894,106.5364,3333.3458,150.6652,3323.9830,221.3594,3176.6952,310.1612,4121.5487,443.1140,5933.6086,620.4635,3155.5539, 65.4548,3049.6484, 63.3058, 25.0000,  0.9581,  0.0000,  1.0546,  0.0000,  0.0000,653.0000
654.0000,  0.0024,  0.0014,  0.0000,  0.0000,     nan,     nan,     nan,1116.8870,1417.8458,1116.0439,1417.0435,1116.8837,1417.8494,  0.0179,  0.0187, 12.4384, 12.8454,  1.2423,  0.1077,  0.0777,  0.1112,1116.8867,1417.8473,20542.0989, 88.9026, 10.8892, 11.5107,  1.0829, -4.7857, -0.4780, -4.9423, -0.0004, -0.0008, 10.8954, 11.5176,  1.0827,  0.0861,  0.1356,  0.0599,  0.0963,1116.8898,1417.8452, 12.4460, 12.8523,  1.2425,6404.3901, 25.9622,11338.2920, 39.0410,15405.0332, 52.3478,19764.8555, 78.9340,21374.5526,105.9481,22518.7417,150.5822,23105.1355,221.5288,23038.3066,310.0806,22440.4752,442.9729,22213.0555,620.1814,21751.2657, 66.5639,20484.5476, 62.6680,     nan,  0.9584,  0.0000,  1.0586,  0.0000,  0.0000,654.0000
655.0000,  0.0023,  0.0014,  0.0000,  2.0000,     nan,     nan,     nan,1275.3754,1417.8382,1275.0439,1418.0144,1275.4023,1418.0127,  0.0689,  0.0897, 11.8841, 98.1718,  3.7701,  0.3895,  0.7964,  3.2174,1275.5086,1420.9448,8912.6613,146.0485, 10.8848, 11.5022,  1.1053,-28.4415, -9.0227,-234.9488, -0.0004, -0.0008, 10.8910, 11.5086,  1.1048,     nan,     nan,     nan,     nan,1275.5963,1423.2659, 11.8295, 91.2013,  3.8309,1561.0370, 25.9249,2719.5095, 39.0133,3704.1858, 52.3160,4951.0732, 78.9033,6269.4493,106.4190,8560.4548,150.8310,9358.1667,221.2465,9489.6334,309.9193,10620.9399,443.1704,13369.0271,620.3023,9246.7023,107.1743,5055.4091, 62.6530, 25.0000,  0.9586,  0.0000,  1.0587,  0.0000,  1.0000,655.0000
656.0000,  0.0015,  0.0014,  0.0000,  0.0000,     nan,     nan,     nan,2053.1724,1420.6714,2052.9993,1420.0452,2053.1723,1420.6707,  0.0146,  0.0147, 12.3896, 11.9230,  2.3032,  0.0884,  0.0624,  0.0851,2053.1721,1420.6705,24277.9688, 86.5923, 10.9434, 11.6685,  1.0685, -3.8265, -0.7113, -3.6824, -0.0004, -0.0009, 10.9500, 11.6755,  1.0683,  0.8047,  1.6928,  0.0776,  0.0617,2053.1719,1420.6703, 12.3968, 11.9304,  2.3039,7941.2798, 26.0168,13804.3115, 39.0108,18579.7266, 52.3126,23555.0723, 78.9000,25385.5939,106.4190,26792.8148,150.5822,27439.0359,221.5288,27530.4236,310.0403,27798.0350,443.1140,29945.8899,620.4635,25673.9824, 64.7508,24943.9168, 62.9068,     nan,  0.9586,  0.0000,  1.0572,  0.0000,  0.0000,656.0000
657.0000,  0.0010,  0.0014,  0.0000,  2.0000,     nan,     nan,     nan,2610.0387,1442.8231,2609.9981,1442.0475,2610.0390,1442.8234,  0.0294,  0.0338, 11.2243, 13.6518,  0.7088,  0.1681,  0.1313,  0.2045,2610.0384,1442.8207,11765.5263, 88.1192, 11.0750, 12.0145,  0.8856, -7.4078, -0.4678, -9.0099, -0.0005, -0.0010, 11.0811, 12.0224,  0.8858,     nan,     nan,     nan,     nan,2610.0376,1442.8179, 11.2312, 13.6593,  0.7097,3704.2185, 25.9229,6558.9429, 39.0426,8909.1621, 52.3498,11355.9570, 78.9358,12265.9504,106.1838,12961.9522,150.4161,13715.5981,221.5852,15012.2209,310.0403,14982.1014,442.9165,14724.7186,620.1008,12404.5472, 65.6939,11981.3389, 63.4000,     nan,  0.9580,  0.0000,  1.0540,  0.0000,  0.0000,657.0000
658.0000,  0.0019,  0.0014,  0.0000,  2.0000,     nan,     nan,     nan,1643.3588,1430.6085,1643.0128,1430.0284,1643.3545,1430.6144,  0.0161,  0.0152, 17.4140, 15.2156, -0.6608,  0.1089,  0.0720,  0.0951,1643.3570,1430.6114,32331.9165,101.0898, 10.8962, 11.5375,  1.1188, -5.5040,  0.2089, -4.8092, -0.0004, -0.0008, 10.9025, 11.5444,  1.1187,     nan,     nan,     nan,     nan,1643.3595,1430.6084, 17.4242, 15.2259, -0.6611,8328.1377, 26.0454,15053.0762, 38.9816,21462.7773, 52.2780,29442.2480, 78.8666,32640.6553,106.4190,34698.2095,150.9139,36128.9305,221.8671,39834.0933,310.4835,40842.1283,443.2268,42460.9927,620.4031,34230.4568, 75.6786,27906.6019, 62.7043,     nan,  0.9587,  0.0000,  1.0584,  0.0000,  1.0000,658.0000
659.0000,  0.0034,  0.0014,  0.0000,  3.0000,     nan,     nan,     nan,111.7465,1438.5015,111.0333,1438.0184,111.7445,1438.5069,  0.0156,  0.0173, 19.5692, 22.7499,  1.2663,  0.0498,  0.0381,  0.0579,111.7439,1438.5059,90323.2687,115.0367, 11.0523, 11.9260,  0.7007, -2.8671, -0.1855, -3.3331, -0.0007, -0.0008, 11.0580, 11.9335,  0.7006,     nan,     nan,     nan,     nan,111.7433,1438.5049, 19.5908, 22.7736,  1.2655,18990.7363, 26.0374,35189.2031, 38.9883,51568.0703, 52.2861,75213.7656, 78.8744,88476.5724,106.5364,100189.8934,150.7481,106992.9188,221.8107,112056.1426,310.3627,126543.4116,443.1422,146816.1827,620.5240,95299.0206, 85.8242,68059.7616, 63.1837,     nan,  0.9564,  0.0000,  1.0545,  0.0000,  1.0000,659.0000
660.0000,  0.0005,  0.0014,  0.0000,  3.0000,     nan,     nan,     nan,3041.1308,1433.8118,3041.0145,1433.0539,3041.1389,1433.8077,  0.0267,  0.0238, 15.6754, 11.5644,  0.1911,  0.1772,  0.1077,  0.1308,3041.1332,1433.8121,16268.0664, 91.9715, 11.2297, 12.4353,  0.6422, -8.1506, -0.0994, -6.0130, -0.0007, -0.0011, 11.2360, 12.4424,  0.6423,     nan,     nan,     nan,     nan,3041.1275,1433.8165, 15.6874, 11.5726,  0.1901,4807.0825, 25.9858,8575.7607, 39.0336,11825.0459, 52.3392,15426.0479, 78.9256,16807.7431,106.5364,17868.9609,150.6652,18750.1920,221.5852,23845.2483,310.1612,35149.6908,443.0858,42584.8101,620.2620,17093.6597, 68.3341,15915.4445, 63.9392,     nan,  0.9571,  0.0000,  1.0504,  0.0000,  0.0000,660.0000
661.0000,  0.0006,  0.0014,  0.0000,  0.0000,     nan,     nan,     nan,2968.4646,1432.5065,2968.0704,1432.0405,2968.4776,1432.5030,  0.1158,  0.1449, 10.6804, 15.0194, -0.6244,  0.6416,  0.5387,  0.9023,2968.4726,1432.5074,2967.9686, 89.1530, 11.1997, 12.3550,  0.6900,-28.6022,  1.6722,-40.2222, -0.0007, -0.0010, 11.2058, 12.3616,  0.6903, -2.0248, -1.6939,  0.5506,  0.0730,2968.4676,1432.5120, 10.6799, 15.0351, -0.6246,942.0041, 26.0469,1623.8455, 38.9680,2206.1675, 52.2619,2885.9548, 78.8510,3070.5534,105.9481,3210.0333,150.8310,3243.4805,222.0923,2925.3093,310.3224,3768.1479,443.2832,7706.3618,620.1613,3120.2639, 66.2754,2998.5997, 63.8243, 25.0000,  0.9573,  0.0000,  1.0510,  0.0000,  0.0000,661.0000
662.0000,  0.0027,  0.0014,  0.0000,  2.0000,     nan,     nan,     nan,790.3098,1437.1908,790.0098,1437.0140,790.3303,1437.1939,  0.0265,  0.0272, 11.5557, 11.4952,  0.2528,  0.1528,  0.1078,  0.1520,790.3217,1437.1929,12870.8743, 85.0874, 10.9148, 11.5787,  1.0085, -6.5001, -0.1422, -6.4660, -0.0004, -0.0008, 10.9213, 11.5855,  1.0082,     nan,     nan,     nan,     nan,790.3141,1437.1919, 11.5809, 11.5061,  0.2552,4367.0552, 26.0233,7522.8003, 39.0081,10031.4775, 52.3094,12580.9805, 78.8969,13694.7177,106.3015,16133.2525,150.6652,18763.3046,221.4159,18982.3203,310.1612,19350.9930,443.1422,20280.0584,620.4232,13626.2471, 63.6969,13472.5052, 62.7437,     nan,  0.9580,  0.0000,  1.0579,  0.0000,  0.0000,662.0000
